Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,disease_state,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,tissue
SRR29398695,miRNA-Seq,13,122699175,PRJNA1123680,SAMN41818457,118048531,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",PD (Rasagiline Treatment),SRX24912489,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327153,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327153,Serum exosome,SRP513748,Serum exosome
SRR29398696,miRNA-Seq,14,5421011,PRJNA1123680,SAMN41818506,5487052,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",PD (Baseline),SRX24912488,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327104,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:29:00Z,1,GSM8327104,Serum exosome,SRP513748,Serum exosome
SRR29398697,miRNA-Seq,16,139671635,PRJNA1123680,SAMN41818507,125539523,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",PD (Baseline),SRX24912487,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327103,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327103,Serum exosome,SRP513748,Serum exosome
SRR29398698,miRNA-Seq,15,104384941,PRJNA1123680,SAMN41818508,96732018,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",PD (Baseline),SRX24912486,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327102,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327102,Serum exosome,SRP513748,Serum exosome
SRR29398699,miRNA-Seq,15,151135345,PRJNA1123680,SAMN41818509,138678175,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",PD (Baseline),SRX24912485,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327101,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327101,Serum exosome,SRP513748,Serum exosome
SRR29398700,miRNA-Seq,19,391846337,PRJNA1123680,SAMN41818510,333267445,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",PD (Baseline),SRX24912484,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327100,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:31:00Z,1,GSM8327100,Serum exosome,SRP513748,Serum exosome
SRR29398701,miRNA-Seq,14,236851200,PRJNA1123680,SAMN41818511,218048954,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",PD (Baseline),SRX24912483,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327099,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327099,Serum exosome,SRP513748,Serum exosome
SRR29398702,miRNA-Seq,13,251639208,PRJNA1123680,SAMN41818512,237628860,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",PD (Baseline),SRX24912482,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327098,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327098,Serum exosome,SRP513748,Serum exosome
SRR29398703,miRNA-Seq,12,71894280,PRJNA1123680,SAMN41818513,70636507,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",PD (Baseline),SRX24912481,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327097,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327097,Serum exosome,SRP513748,Serum exosome
SRR29398704,miRNA-Seq,13,79546865,PRJNA1123680,SAMN41818514,78791189,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",PD (Baseline),SRX24912480,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327096,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327096,Serum exosome,SRP513748,Serum exosome
SRR29398705,miRNA-Seq,13,57224256,PRJNA1123680,SAMN41818515,56470632,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",PD (Baseline),SRX24912479,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327095,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327095,Serum exosome,SRP513748,Serum exosome
SRR29398706,miRNA-Seq,16,42912957,PRJNA1123680,SAMN41818516,40080383,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",PD (Baseline),SRX24912478,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327094,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327094,Serum exosome,SRP513748,Serum exosome
SRR29398707,miRNA-Seq,12,184576610,PRJNA1123680,SAMN41818517,177661107,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",PD (Baseline),SRX24912477,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327093,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327093,Serum exosome,SRP513748,Serum exosome
SRR29398708,miRNA-Seq,12,89294182,PRJNA1123680,SAMN41818518,88228345,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",PD (Baseline),SRX24912476,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327092,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327092,Serum exosome,SRP513748,Serum exosome
SRR29398709,miRNA-Seq,12,86701627,PRJNA1123680,SAMN41818519,85948753,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",PD (Baseline),SRX24912475,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327091,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327091,Serum exosome,SRP513748,Serum exosome
SRR29398710,miRNA-Seq,13,71315111,PRJNA1123680,SAMN41818520,69691684,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",PD (Baseline),SRX24912474,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327090,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327090,Serum exosome,SRP513748,Serum exosome
SRR29398711,miRNA-Seq,11,67578114,PRJNA1123680,SAMN41818521,68280677,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",PD (Baseline),SRX24912473,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327089,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327089,Serum exosome,SRP513748,Serum exosome
SRR29398712,miRNA-Seq,14,164133449,PRJNA1123680,SAMN41818474,156672122,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",PD (Rasagiline Treatment),SRX24912472,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327136,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327136,Serum exosome,SRP513748,Serum exosome
SRR29398713,miRNA-Seq,13,77414986,PRJNA1123680,SAMN41818475,76285270,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",PD (Rasagiline Treatment),SRX24912471,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327135,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327135,Serum exosome,SRP513748,Serum exosome
SRR29398714,miRNA-Seq,11,35825185,PRJNA1123680,SAMN41818476,35538356,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",PD (Rasagiline Treatment),SRX24912470,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327134,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:29:00Z,1,GSM8327134,Serum exosome,SRP513748,Serum exosome
SRR29398715,miRNA-Seq,12,141617914,PRJNA1123680,SAMN41818477,134467270,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",PD (Rasagiline Treatment),SRX24912469,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327133,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327133,Serum exosome,SRP513748,Serum exosome
SRR29398716,miRNA-Seq,13,89625192,PRJNA1123680,SAMN41818478,87354359,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",PD (Rasagiline Treatment),SRX24912468,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327132,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327132,Serum exosome,SRP513748,Serum exosome
SRR29398717,miRNA-Seq,12,9084970,PRJNA1123680,SAMN41818479,8699128,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",PD (Rasagiline Treatment),SRX24912467,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327131,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327131,Serum exosome,SRP513748,Serum exosome
SRR29398718,miRNA-Seq,12,45289260,PRJNA1123680,SAMN41818480,44234012,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",PD (Rasagiline Treatment),SRX24912466,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327130,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:29:00Z,1,GSM8327130,Serum exosome,SRP513748,Serum exosome
SRR29398719,miRNA-Seq,15,76457886,PRJNA1123680,SAMN41818481,73194339,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",PD (Rasagiline Treatment),SRX24912465,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327129,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327129,Serum exosome,SRP513748,Serum exosome
SRR29398720,miRNA-Seq,15,230890669,PRJNA1123680,SAMN41818482,210049166,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",PD (Rasagiline Treatment),SRX24912464,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327128,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:31:00Z,1,GSM8327128,Serum exosome,SRP513748,Serum exosome
SRR29398721,miRNA-Seq,13,50014172,PRJNA1123680,SAMN41818483,48967337,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",PD (Rasagiline Treatment),SRX24912463,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327127,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:29:00Z,1,GSM8327127,Serum exosome,SRP513748,Serum exosome
SRR29398722,miRNA-Seq,16,183091918,PRJNA1123680,SAMN41818484,162651568,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",PD (Rasagiline Treatment),SRX24912462,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327126,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327126,Serum exosome,SRP513748,Serum exosome
SRR29398723,miRNA-Seq,12,36811666,PRJNA1123680,SAMN41818485,36479668,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",PD (Rasagiline Treatment),SRX24912461,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327125,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327125,Serum exosome,SRP513748,Serum exosome
SRR29398724,miRNA-Seq,17,188805042,PRJNA1123680,SAMN41818486,171569980,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",PD (Rasagiline Treatment),SRX24912460,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327124,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327124,Serum exosome,SRP513748,Serum exosome
SRR29398725,miRNA-Seq,12,406713,PRJNA1123680,SAMN41818487,469943,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",PD (Rasagiline Treatment),SRX24912459,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327123,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:29:00Z,1,GSM8327123,Serum exosome,SRP513748,Serum exosome
SRR29398726,miRNA-Seq,14,101770725,PRJNA1123680,SAMN41818488,95139480,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",PD (Rasagiline Treatment),SRX24912458,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327122,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:29:00Z,1,GSM8327122,Serum exosome,SRP513748,Serum exosome
SRR29398727,miRNA-Seq,13,58836554,PRJNA1123680,SAMN41818489,57969925,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",PD (Baseline),SRX24912457,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327121,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:29:00Z,1,GSM8327121,Serum exosome,SRP513748,Serum exosome
SRR29398728,miRNA-Seq,11,53439173,PRJNA1123680,SAMN41818522,53275098,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",PD (Baseline),SRX24912456,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327088,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327088,Serum exosome,SRP513748,Serum exosome
SRR29398729,miRNA-Seq,18,220835985,PRJNA1123680,SAMN41818523,190103472,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",PD (Baseline),SRX24912455,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327087,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327087,Serum exosome,SRP513748,Serum exosome
SRR29398730,miRNA-Seq,11,177716244,PRJNA1123680,SAMN41818524,172732275,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",PD (Baseline),SRX24912454,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327086,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327086,Serum exosome,SRP513748,Serum exosome
SRR29398731,miRNA-Seq,10,177781438,PRJNA1123680,SAMN41818525,172224331,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",PD (Baseline),SRX24912453,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327085,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:31:00Z,1,GSM8327085,Serum exosome,SRP513748,Serum exosome
SRR29398732,miRNA-Seq,11,53512432,PRJNA1123680,SAMN41818526,53000564,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",PD (Baseline),SRX24912452,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327084,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327084,Serum exosome,SRP513748,Serum exosome
SRR29398733,miRNA-Seq,11,273538807,PRJNA1123680,SAMN41818527,262361755,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",PD (Baseline),SRX24912451,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327083,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327083,Serum exosome,SRP513748,Serum exosome
SRR29398734,miRNA-Seq,11,294227388,PRJNA1123680,SAMN41818528,282647049,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",PD (Baseline),SRX24912450,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327082,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:31:00Z,1,GSM8327082,Serum exosome,SRP513748,Serum exosome
SRR29398735,miRNA-Seq,10,68948075,PRJNA1123680,SAMN41818529,69461703,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",PD (Baseline),SRX24912449,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327081,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327081,Serum exosome,SRP513748,Serum exosome
SRR29398736,miRNA-Seq,11,75577015,PRJNA1123680,SAMN41818530,75690651,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",PD (Baseline),SRX24912448,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327080,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327080,Serum exosome,SRP513748,Serum exosome
SRR29398737,miRNA-Seq,11,59474829,PRJNA1123680,SAMN41818531,60144670,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",PD (Baseline),SRX24912447,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327079,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327079,Serum exosome,SRP513748,Serum exosome
SRR29398738,miRNA-Seq,16,76298612,PRJNA1123680,SAMN41818532,71500013,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",PD (Baseline),SRX24912446,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327078,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-08-09T00:00:00Z,2024-06-13T14:30:00Z,1,GSM8327078,Serum exosome,SRP513748,Serum exosome
